-0.22063,Flygon,mud shot.dragon claw.earthquake,Abomasnow,powder snow.outrage.blizzard,Whiscash,mud shot.mud bomb.blizzard
-0.220261,Flygon,mud shot.dragon claw.earthquake,Mamoswine,powder snow.avalanche.ancient power,Whiscash,mud shot.mud bomb.blizzard
-0.219953,Flygon,mud shot.dragon claw.earthquake,Abomasnow,powder snow.outrage.blizzard,Charizard,fire spin.blast burn.dragon claw
-0.219654,Flygon,mud shot.dragon claw.earthquake,Jynx,frost breath.avalanche.psyshock,Whiscash,mud shot.mud bomb.blizzard
-0.219584,Flygon,mud shot.dragon claw.earthquake,Mamoswine,powder snow.avalanche.ancient power,Charizard,fire spin.blast burn.dragon claw
-0.218976,Flygon,mud shot.dragon claw.earthquake,Jynx,frost breath.avalanche.psyshock,Charizard,fire spin.blast burn.dragon claw
-0.216463,Flygon,mud shot.dragon claw.earthquake,Froslass,powder snow.avalanche.shadow ball,Abomasnow,powder snow.outrage.blizzard
-0.216117,Flygon,mud shot.dragon claw.earthquake,Alolan ninetales,powder snow.ice beam.psyshock,Abomasnow,powder snow.outrage.blizzard
-0.216094,Flygon,mud shot.dragon claw.earthquake,Mamoswine,powder snow.avalanche.ancient power,Froslass,powder snow.avalanche.shadow ball
-0.215748,Flygon,mud shot.dragon claw.earthquake,Mamoswine,powder snow.avalanche.ancient power,Alolan ninetales,powder snow.ice beam.psyshock
-0.215486,Flygon,mud shot.dragon claw.earthquake,Froslass,powder snow.avalanche.shadow ball,Jynx,frost breath.avalanche.psyshock
-0.215141,Flygon,mud shot.dragon claw.earthquake,Alolan ninetales,powder snow.ice beam.psyshock,Jynx,frost breath.avalanche.psyshock
-0.213008,Flygon,mud shot.dragon claw.earthquake,Sneasel,ice shard.ice punch.foul play,Rhyperior,smack down.surf.earthquake
-0.211875,Flygon,mud shot.dragon claw.earthquake,Abomasnow,powder snow.outrage.blizzard,Whiscash,mud shot.mud bomb.water pulse
-0.211506,Flygon,mud shot.dragon claw.earthquake,Mamoswine,powder snow.avalanche.ancient power,Whiscash,mud shot.mud bomb.water pulse
-0.210898,Flygon,mud shot.dragon claw.earthquake,Jynx,frost breath.avalanche.psyshock,Whiscash,mud shot.mud bomb.water pulse
-0.209833,Flygon,mud shot.dragon claw.earthquake,Walrein,frost breath.water pulse.blizzard,Sneasel,ice shard.ice punch.foul play
-0.209528,Flygon,mud shot.dragon claw.earthquake,Walrein,frost breath.water pulse.blizzard,Rhyperior,smack down.surf.earthquake
-0.204625,Flygon,mud shot.dragon claw.earthquake,Abomasnow,powder snow.outrage.blizzard,Lanturn,charge beam.thunderbolt.hydro pump
-0.204256,Flygon,mud shot.dragon claw.earthquake,Mamoswine,powder snow.avalanche.ancient power,Lanturn,charge beam.thunderbolt.hydro pump
-0.204066,Flygon,mud shot.dragon claw.earthquake,Abomasnow,powder snow.outrage.blizzard,Mantine,bubble.ice beam.aerial ace
-0.203697,Flygon,mud shot.dragon claw.earthquake,Mamoswine,powder snow.avalanche.ancient power,Mantine,bubble.ice beam.aerial ace
-0.203649,Flygon,mud shot.dragon claw.earthquake,Jynx,frost breath.avalanche.psyshock,Lanturn,charge beam.thunderbolt.hydro pump
-0.203089,Flygon,mud shot.dragon claw.earthquake,Jynx,frost breath.avalanche.psyshock,Mantine,bubble.ice beam.aerial ace
-0.20228,Flygon,mud shot.dragon claw.earthquake,Piloswine,powder snow.avalanche.stone edge,Sneasel,ice shard.ice punch.foul play
-0.201976,Flygon,mud shot.dragon claw.earthquake,Piloswine,powder snow.avalanche.stone edge,Rhyperior,smack down.surf.earthquake
-0.200349,Flygon,mud shot.dragon claw.earthquake,Dewgong,ice shard.icy wind.water pulse,Abomasnow,powder snow.outrage.blizzard
-0.19998,Flygon,mud shot.dragon claw.earthquake,Mamoswine,powder snow.avalanche.ancient power,Dewgong,ice shard.icy wind.water pulse
-0.199372,Flygon,mud shot.dragon claw.earthquake,Dewgong,ice shard.icy wind.water pulse,Jynx,frost breath.avalanche.psyshock
-0.1988,Flygon,mud shot.dragon claw.earthquake,Walrein,frost breath.water pulse.blizzard,Piloswine,powder snow.avalanche.stone edge
-0.196924,Flygon,mud shot.dragon claw.earthquake,Alolan ninetales,powder snow.ice beam.dazzling gleam,Sneasel,ice shard.ice punch.foul play
-0.196791,Flygon,mud shot.dragon claw.earthquake,Gyarados,dragon breath.crunch.outrage,Sneasel,ice shard.ice punch.foul play
-0.19662,Flygon,mud shot.dragon claw.earthquake,Alolan ninetales,powder snow.ice beam.dazzling gleam,Rhyperior,smack down.surf.earthquake
-0.196487,Flygon,mud shot.dragon claw.earthquake,Gyarados,dragon breath.crunch.outrage,Rhyperior,smack down.surf.earthquake
-0.19564,Flygon,mud shot.dragon claw.earthquake,Abomasnow,powder snow.outrage.blizzard,Steelix,dragon tail.crunch.heavy slam
-0.195271,Flygon,mud shot.dragon claw.earthquake,Mamoswine,powder snow.avalanche.ancient power,Steelix,dragon tail.crunch.heavy slam
-0.194663,Flygon,mud shot.dragon claw.earthquake,Jynx,frost breath.avalanche.psyshock,Steelix,dragon tail.crunch.heavy slam
-0.193699,Mamoswine,powder snow.avalanche.ancient power,Sneasel,ice shard.ice punch.foul play,Abomasnow,powder snow.outrage.blizzard
-0.193445,Flygon,mud shot.dragon claw.earthquake,Walrein,frost breath.water pulse.blizzard,Alolan ninetales,powder snow.ice beam.dazzling gleam
-0.193395,Mamoswine,powder snow.avalanche.ancient power,Abomasnow,powder snow.outrage.blizzard,Rhyperior,smack down.surf.earthquake
-0.193311,Flygon,mud shot.dragon claw.earthquake,Gyarados,dragon breath.crunch.outrage,Walrein,frost breath.water pulse.blizzard
-0.193092,Jynx,frost breath.avalanche.psyshock,Sneasel,ice shard.ice punch.foul play,Abomasnow,powder snow.outrage.blizzard
-0.193086,Flygon,mud shot.dragon claw.earthquake,Cloyster,ice shard.avalanche.hydro pump,Sneasel,ice shard.ice punch.foul play
-0.192788,Jynx,frost breath.avalanche.psyshock,Abomasnow,powder snow.outrage.blizzard,Rhyperior,smack down.surf.earthquake
-0.192782,Flygon,mud shot.dragon claw.earthquake,Cloyster,ice shard.avalanche.hydro pump,Rhyperior,smack down.surf.earthquake
-0.192723,Mamoswine,powder snow.avalanche.ancient power,Jynx,frost breath.avalanche.psyshock,Sneasel,ice shard.ice punch.foul play
-0.192419,Mamoswine,powder snow.avalanche.ancient power,Jynx,frost breath.avalanche.psyshock,Rhyperior,smack down.surf.earthquake
-0.191629,Flygon,mud shot.dragon claw.earthquake,Sneasel,ice shard.ice punch.foul play,Marshtomp,water gun.surf.mud bomb
-0.191325,Flygon,mud shot.dragon claw.earthquake,Rhyperior,smack down.surf.earthquake,Marshtomp,water gun.surf.mud bomb
-0.190354,Flygon,mud shot.dragon claw.earthquake,Walrein,waterfall.water pulse.earthquake,Abomasnow,powder snow.outrage.blizzard
-0.19022,Walrein,frost breath.water pulse.blizzard,Mamoswine,powder snow.avalanche.ancient power,Abomasnow,powder snow.outrage.blizzard
-0.189985,Flygon,mud shot.dragon claw.earthquake,Walrein,waterfall.water pulse.earthquake,Mamoswine,powder snow.avalanche.ancient power
-0.189612,Walrein,frost breath.water pulse.blizzard,Jynx,frost breath.avalanche.psyshock,Abomasnow,powder snow.outrage.blizzard
-0.189607,Flygon,mud shot.dragon claw.earthquake,Walrein,frost breath.water pulse.blizzard,Cloyster,ice shard.avalanche.hydro pump
-0.189377,Flygon,mud shot.dragon claw.earthquake,Walrein,waterfall.water pulse.earthquake,Jynx,frost breath.avalanche.psyshock
-0.189243,Walrein,frost breath.water pulse.blizzard,Mamoswine,powder snow.avalanche.ancient power,Jynx,frost breath.avalanche.psyshock
-0.189106,Altaria,dragon breat.sky attack.dragon pulse,Flygon,mud shot.dragon claw.earthquake,Abomasnow,powder snow.outrage.blizzard
-0.188989,Flygon,mud shot.dragon claw.earthquake,Sneasel,ice shard.ice punch.foul play,Whiscash,mud shot.mud bomb.blizzard
-0.188737,Altaria,dragon breat.sky attack.dragon pulse,Flygon,mud shot.dragon claw.earthquake,Mamoswine,powder snow.avalanche.ancient power
-0.188685,Flygon,mud shot.dragon claw.earthquake,Rhyperior,smack down.surf.earthquake,Whiscash,mud shot.mud bomb.blizzard
-0.188311,Flygon,mud shot.dragon claw.earthquake,Sneasel,ice shard.ice punch.foul play,Charizard,fire spin.blast burn.dragon claw
-0.18815,Flygon,mud shot.dragon claw.earthquake,Walrein,frost breath.water pulse.blizzard,Marshtomp,water gun.surf.mud bomb
-0.188129,Altaria,dragon breat.sky attack.dragon pulse,Flygon,mud shot.dragon claw.earthquake,Jynx,frost breath.avalanche.psyshock
-0.188039,Flygon,mud shot.dragon claw.earthquake,Abomasnow,powder snow.outrage.blizzard,Alolan graveler,rock throw.rock blast.thunderbolt
-0.188007,Flygon,mud shot.dragon claw.earthquake,Rhyperior,smack down.surf.earthquake,Charizard,fire spin.blast burn.dragon claw
-0.187841,Flygon,mud shot.dragon claw.earthquake,Alolan sandslash,powder snow.gyro ball.bulldoze,Abomasnow,powder snow.outrage.blizzard
-0.18767,Flygon,mud shot.dragon claw.earthquake,Mamoswine,powder snow.avalanche.ancient power,Alolan graveler,rock throw.rock blast.thunderbolt
-0.187472,Flygon,mud shot.dragon claw.earthquake,Mamoswine,powder snow.avalanche.ancient power,Alolan sandslash,powder snow.gyro ball.bulldoze
-0.187063,Flygon,mud shot.dragon claw.earthquake,Jynx,frost breath.avalanche.psyshock,Alolan graveler,rock throw.rock blast.thunderbolt
-0.186864,Flygon,mud shot.dragon claw.earthquake,Alolan sandslash,powder snow.gyro ball.bulldoze,Jynx,frost breath.avalanche.psyshock
-0.186312,Flygon,mud shot.dragon claw.earthquake,Abomasnow,powder snow.outrage.blizzard,Alolan golem,rock throw.rock blast.wild charge
-0.185943,Flygon,mud shot.dragon claw.earthquake,Mamoswine,powder snow.avalanche.ancient power,Alolan golem,rock throw.rock blast.wild charge
-0.185892,Flygon,mud shot.dragon claw.earthquake,Piloswine,powder snow.avalanche.stone edge,Alolan ninetales,powder snow.ice beam.dazzling gleam
-0.185759,Flygon,mud shot.dragon claw.earthquake,Gyarados,dragon breath.crunch.outrage,Piloswine,powder snow.avalanche.stone edge
-0.185509,Flygon,mud shot.dragon claw.earthquake,Walrein,frost breath.water pulse.blizzard,Whiscash,mud shot.mud bomb.blizzard
-0.185336,Flygon,mud shot.dragon claw.earthquake,Jynx,frost breath.avalanche.psyshock,Alolan golem,rock throw.rock blast.wild charge
-0.184832,Flygon,mud shot.dragon claw.earthquake,Walrein,frost breath.water pulse.blizzard,Charizard,fire spin.blast burn.dragon claw
-0.184821,Flygon,mud shot.dragon claw.earthquake,Froslass,powder snow.avalanche.shadow ball,Sneasel,ice shard.ice punch.foul play
-0.184737,Flygon,mud shot.dragon claw.earthquake,Abomasnow,powder snow.outrage.blizzard,Tropius,air slash.leaf blade.aerial ace
-0.184517,Flygon,mud shot.dragon claw.earthquake,Froslass,powder snow.avalanche.shadow ball,Rhyperior,smack down.surf.earthquake
-0.184476,Flygon,mud shot.dragon claw.earthquake,Alolan ninetales,powder snow.ice beam.psyshock,Sneasel,ice shard.ice punch.foul play
-0.184367,Flygon,mud shot.dragon claw.earthquake,Mamoswine,powder snow.avalanche.ancient power,Tropius,air slash.leaf blade.aerial ace
-0.184172,Flygon,mud shot.dragon claw.earthquake,Alolan ninetales,powder snow.ice beam.psyshock,Rhyperior,smack down.surf.earthquake
-0.18376,Flygon,mud shot.dragon claw.earthquake,Jynx,frost breath.avalanche.psyshock,Tropius,air slash.leaf blade.aerial ace
-0.182667,Mamoswine,powder snow.avalanche.ancient power,Piloswine,powder snow.avalanche.stone edge,Abomasnow,powder snow.outrage.blizzard
-0.182059,Piloswine,powder snow.avalanche.stone edge,Jynx,frost breath.avalanche.psyshock,Abomasnow,powder snow.outrage.blizzard
-0.182054,Flygon,mud shot.dragon claw.earthquake,Piloswine,powder snow.avalanche.stone edge,Cloyster,ice shard.avalanche.hydro pump
-0.181706,Flygon,mud shot.dragon claw.earthquake,Sealeo,powder snow.body slam.aurora beam,Abomasnow,powder snow.outrage.blizzard
-0.18169,Mamoswine,powder snow.avalanche.ancient power,Piloswine,powder snow.avalanche.stone edge,Jynx,frost breath.avalanche.psyshock
-0.181341,Flygon,mud shot.dragon claw.earthquake,Walrein,frost breath.water pulse.blizzard,Froslass,powder snow.avalanche.shadow ball
-0.181337,Flygon,mud shot.dragon claw.earthquake,Sealeo,powder snow.body slam.aurora beam,Mamoswine,powder snow.avalanche.ancient power
-0.180996,Flygon,mud shot.dragon claw.earthquake,Walrein,frost breath.water pulse.blizzard,Alolan ninetales,powder snow.ice beam.psyshock
-0.180729,Flygon,mud shot.dragon claw.earthquake,Sealeo,powder snow.body slam.aurora beam,Jynx,frost breath.avalanche.psyshock
-0.180597,Flygon,mud shot.dragon claw.earthquake,Piloswine,powder snow.avalanche.stone edge,Marshtomp,water gun.surf.mud bomb
-0.180403,Flygon,mud shot.dragon claw.earthquake,Gyarados,dragon breath.crunch.outrage,Alolan ninetales,powder snow.ice beam.dazzling gleam
-0.180233,Flygon,mud shot.dragon claw.earthquake,Sneasel,ice shard.ice punch.foul play,Whiscash,mud shot.mud bomb.water pulse
-0.179929,Flygon,mud shot.dragon claw.earthquake,Rhyperior,smack down.surf.earthquake,Whiscash,mud shot.mud bomb.water pulse
-0.17923,Flygon,mud shot.dragon claw.earthquake,Abomasnow,powder snow.outrage.blizzard,Skarmory,air slash.sky attack.flash cannon
-0.178861,Flygon,mud shot.dragon claw.earthquake,Mamoswine,powder snow.avalanche.ancient power,Skarmory,air slash.sky attack.flash cannon
-0.178254,Flygon,mud shot.dragon claw.earthquake,Jynx,frost breath.avalanche.psyshock,Skarmory,air slash.sky attack.flash cannon
-0.177956,Flygon,mud shot.dragon claw.earthquake,Piloswine,powder snow.avalanche.stone edge,Whiscash,mud shot.mud bomb.blizzard
-0.177311,Mamoswine,powder snow.avalanche.ancient power,Alolan ninetales,powder snow.ice beam.dazzling gleam,Abomasnow,powder snow.outrage.blizzard
-0.177279,Flygon,mud shot.dragon claw.earthquake,Piloswine,powder snow.avalanche.stone edge,Charizard,fire spin.blast burn.dragon claw
-0.177178,Gyarados,dragon breath.crunch.outrage,Mamoswine,powder snow.avalanche.ancient power,Abomasnow,powder snow.outrage.blizzard
-0.176754,Flygon,mud shot.dragon claw.earthquake,Walrein,frost breath.water pulse.blizzard,Whiscash,mud shot.mud bomb.water pulse
-0.176704,Alolan ninetales,powder snow.ice beam.dazzling gleam,Jynx,frost breath.avalanche.psyshock,Abomasnow,powder snow.outrage.blizzard
-0.176698,Flygon,mud shot.dragon claw.earthquake,Cloyster,ice shard.avalanche.hydro pump,Alolan ninetales,powder snow.ice beam.dazzling gleam
-0.176571,Gyarados,dragon breath.crunch.outrage,Jynx,frost breath.avalanche.psyshock,Abomasnow,powder snow.outrage.blizzard
-0.176565,Flygon,mud shot.dragon claw.earthquake,Gyarados,dragon breath.crunch.outrage,Cloyster,ice shard.avalanche.hydro pump
-0.176335,Mamoswine,powder snow.avalanche.ancient power,Alolan ninetales,powder snow.ice beam.dazzling gleam,Jynx,frost breath.avalanche.psyshock
-0.176202,Gyarados,dragon breath.crunch.outrage,Mamoswine,powder snow.avalanche.ancient power,Jynx,frost breath.avalanche.psyshock
-0.175242,Flygon,mud shot.dragon claw.earthquake,Alolan ninetales,powder snow.ice beam.dazzling gleam,Marshtomp,water gun.surf.mud bomb
-0.175108,Flygon,mud shot.dragon claw.earthquake,Gyarados,dragon breath.crunch.outrage,Marshtomp,water gun.surf.mud bomb
-0.173971,Flygon,mud shot.dragon claw.earthquake,Abomasnow,powder snow.outrage.blizzard,Quagsire,mud shot.stone edge.earthquake
-0.173789,Flygon,mud shot.dragon claw.earthquake,Piloswine,powder snow.avalanche.stone edge,Froslass,powder snow.avalanche.shadow ball
-0.173602,Flygon,mud shot.dragon claw.earthquake,Mamoswine,powder snow.avalanche.ancient power,Quagsire,mud shot.stone edge.earthquake
-0.173473,Mamoswine,powder snow.avalanche.ancient power,Cloyster,ice shard.avalanche.hydro pump,Abomasnow,powder snow.outrage.blizzard
-0.173443,Flygon,mud shot.dragon claw.earthquake,Piloswine,powder snow.avalanche.stone edge,Alolan ninetales,powder snow.ice beam.psyshock
-0.172995,Flygon,mud shot.dragon claw.earthquake,Jynx,frost breath.avalanche.psyshock,Quagsire,mud shot.stone edge.earthquake
-0.172984,Flygon,mud shot.dragon claw.earthquake,Sneasel,ice shard.ice punch.foul play,Lanturn,charge beam.thunderbolt.hydro pump
-0.172866,Cloyster,ice shard.avalanche.hydro pump,Jynx,frost breath.avalanche.psyshock,Abomasnow,powder snow.outrage.blizzard
-0.17268,Flygon,mud shot.dragon claw.earthquake,Lanturn,charge beam.thunderbolt.hydro pump,Rhyperior,smack down.surf.earthquake
-0.172601,Flygon,mud shot.dragon claw.earthquake,Alolan ninetales,powder snow.ice beam.dazzling gleam,Whiscash,mud shot.mud bomb.blizzard
-0.172497,Mamoswine,powder snow.avalanche.ancient power,Cloyster,ice shard.avalanche.hydro pump,Jynx,frost breath.avalanche.psyshock
-0.172467,Flygon,mud shot.dragon claw.earthquake,Gyarados,dragon breath.crunch.outrage,Whiscash,mud shot.mud bomb.blizzard
-0.172424,Flygon,mud shot.dragon claw.earthquake,Sneasel,ice shard.ice punch.foul play,Mantine,bubble.ice beam.aerial ace
-0.17212,Flygon,mud shot.dragon claw.earthquake,Mantine,bubble.ice beam.aerial ace,Rhyperior,smack down.surf.earthquake
-0.172016,Mamoswine,powder snow.avalanche.ancient power,Abomasnow,powder snow.outrage.blizzard,Marshtomp,water gun.surf.mud bomb
-0.171924,Flygon,mud shot.dragon claw.earthquake,Alolan ninetales,powder snow.ice beam.dazzling gleam,Charizard,fire spin.blast burn.dragon claw
-0.17179,Flygon,mud shot.dragon claw.earthquake,Gyarados,dragon breath.crunch.outrage,Charizard,fire spin.blast burn.dragon claw
-0.171409,Jynx,frost breath.avalanche.psyshock,Abomasnow,powder snow.outrage.blizzard,Marshtomp,water gun.surf.mud bomb
-0.171403,Flygon,mud shot.dragon claw.earthquake,Cloyster,ice shard.avalanche.hydro pump,Marshtomp,water gun.surf.mud bomb
-0.17104,Mamoswine,powder snow.avalanche.ancient power,Jynx,frost breath.avalanche.psyshock,Marshtomp,water gun.surf.mud bomb
-0.169504,Flygon,mud shot.dragon claw.earthquake,Walrein,frost breath.water pulse.blizzard,Lanturn,charge beam.thunderbolt.hydro pump
-0.169376,Mamoswine,powder snow.avalanche.ancient power,Abomasnow,powder snow.outrage.blizzard,Whiscash,mud shot.mud bomb.blizzard
-0.169201,Flygon,mud shot.dragon claw.earthquake,Piloswine,powder snow.avalanche.stone edge,Whiscash,mud shot.mud bomb.water pulse
-0.169198,Flygon,mud shot.dragon claw.earthquake,Lapras,water gun.surf.blizzard,Abomasnow,powder snow.outrage.blizzard
-0.168945,Flygon,mud shot.dragon claw.earthquake,Walrein,frost breath.water pulse.blizzard,Mantine,bubble.ice beam.aerial ace
-0.168829,Flygon,mud shot.dragon claw.earthquake,Lapras,water gun.surf.blizzard,Mamoswine,powder snow.avalanche.ancient power
-0.168768,Jynx,frost breath.avalanche.psyshock,Abomasnow,powder snow.outrage.blizzard,Whiscash,mud shot.mud bomb.blizzard
-0.168763,Flygon,mud shot.dragon claw.earthquake,Cloyster,ice shard.avalanche.hydro pump,Whiscash,mud shot.mud bomb.blizzard
-0.168707,Flygon,mud shot.dragon claw.earthquake,Dewgong,ice shard.icy wind.water pulse,Sneasel,ice shard.ice punch.foul play
-0.168698,Mamoswine,powder snow.avalanche.ancient power,Abomasnow,powder snow.outrage.blizzard,Charizard,fire spin.blast burn.dragon claw
-0.168433,Flygon,mud shot.dragon claw.earthquake,Froslass,powder snow.avalanche.shadow ball,Alolan ninetales,powder snow.ice beam.dazzling gleam
-0.168403,Flygon,mud shot.dragon claw.earthquake,Dewgong,ice shard.icy wind.water pulse,Rhyperior,smack down.surf.earthquake
-0.168399,Mamoswine,powder snow.avalanche.ancient power,Jynx,frost breath.avalanche.psyshock,Whiscash,mud shot.mud bomb.blizzard
-0.1683,Flygon,mud shot.dragon claw.earthquake,Gyarados,dragon breath.crunch.outrage,Froslass,powder snow.avalanche.shadow ball
-0.168222,Flygon,mud shot.dragon claw.earthquake,Lapras,water gun.surf.blizzard,Jynx,frost breath.avalanche.psyshock
-0.168091,Jynx,frost breath.avalanche.psyshock,Abomasnow,powder snow.outrage.blizzard,Charizard,fire spin.blast burn.dragon claw
-0.168088,Flygon,mud shot.dragon claw.earthquake,Alolan ninetales,powder snow.ice beam.dazzling gleam,Alolan ninetales,powder snow.ice beam.psyshock
-0.168085,Flygon,mud shot.dragon claw.earthquake,Cloyster,ice shard.avalanche.hydro pump,Charizard,fire spin.blast burn.dragon claw
-0.167954,Flygon,mud shot.dragon claw.earthquake,Gyarados,dragon breath.crunch.outrage,Alolan ninetales,powder snow.ice beam.psyshock
-0.167722,Mamoswine,powder snow.avalanche.ancient power,Jynx,frost breath.avalanche.psyshock,Charizard,fire spin.blast burn.dragon claw
-0.167306,Flygon,mud shot.dragon claw.earthquake,Marshtomp,water gun.surf.mud bomb,Whiscash,mud shot.mud bomb.blizzard
-0.166716,Flygon,mud shot.dragon claw.earthquake,Abomasnow,powder snow.outrage.blizzard,Magneton,thunder shock.discharge.magnet bomb
-0.166628,Flygon,mud shot.dragon claw.earthquake,Marshtomp,water gun.surf.mud bomb,Charizard,fire spin.blast burn.dragon claw
-0.166509,Flygon,mud shot.dragon claw.earthquake,Sealeo,water gun.body slam.aurora beam,Abomasnow,powder snow.outrage.blizzard
-0.166347,Flygon,mud shot.dragon claw.earthquake,Mamoswine,powder snow.avalanche.ancient power,Magneton,thunder shock.discharge.magnet bomb
-0.16614,Flygon,mud shot.dragon claw.earthquake,Sealeo,water gun.body slam.aurora beam,Mamoswine,powder snow.avalanche.ancient power
-0.16574,Flygon,mud shot.dragon claw.earthquake,Jynx,frost breath.avalanche.psyshock,Magneton,thunder shock.discharge.magnet bomb
-0.165533,Flygon,mud shot.dragon claw.earthquake,Sealeo,water gun.body slam.aurora beam,Jynx,frost breath.avalanche.psyshock
-0.165228,Flygon,mud shot.dragon claw.earthquake,Walrein,frost breath.water pulse.blizzard,Dewgong,ice shard.icy wind.water pulse
-0.165208,Mamoswine,powder snow.avalanche.ancient power,Froslass,powder snow.avalanche.shadow ball,Abomasnow,powder snow.outrage.blizzard
-0.164863,Mamoswine,powder snow.avalanche.ancient power,Alolan ninetales,powder snow.ice beam.psyshock,Abomasnow,powder snow.outrage.blizzard
-0.164601,Froslass,powder snow.avalanche.shadow ball,Jynx,frost breath.avalanche.psyshock,Abomasnow,powder snow.outrage.blizzard
-0.164595,Flygon,mud shot.dragon claw.earthquake,Cloyster,ice shard.avalanche.hydro pump,Froslass,powder snow.avalanche.shadow ball
-0.16445,Flygon,mud shot.dragon claw.earthquake,Abomasnow,powder snow.outrage.blizzard,Torterra,razor leaf.stone edge.solar beam
-0.16426,Flygon,mud shot.dragon claw.earthquake,Abomasnow,powder snow.outrage.blizzard,Torterra,razor leaf.stone edge.earthquake
-0.164255,Alolan ninetales,powder snow.ice beam.psyshock,Jynx,frost breath.avalanche.psyshock,Abomasnow,powder snow.outrage.blizzard
-0.16425,Flygon,mud shot.dragon claw.earthquake,Cloyster,ice shard.avalanche.hydro pump,Alolan ninetales,powder snow.ice beam.psyshock
-0.164232,Mamoswine,powder snow.avalanche.ancient power,Froslass,powder snow.avalanche.shadow ball,Jynx,frost breath.avalanche.psyshock
-0.164081,Flygon,mud shot.dragon claw.earthquake,Mamoswine,powder snow.avalanche.ancient power,Torterra,razor leaf.stone edge.solar beam
-0.163998,Flygon,mud shot.dragon claw.earthquake,Sneasel,ice shard.ice punch.foul play,Steelix,dragon tail.crunch.heavy slam
